key,colony_id,colony_id_event_1,colony_id_event_2,SillySource,pass_geno_QA_all,pass_geno_QA_event_1,pass_geno_QA_event_2,silly,fish_id_LOKI,location,lifestage,event,fish_no,date,sex,card,col,FL,weight,MEF,age_FW,age_SW,age_final,tag_type,tag_no,cinch,BY,release_YR,comment,genetic_sample,recapture
Klehini_25,NA,NA,NA,KBIGB20_18,FALSE,FALSE,FALSE,KBIGB20,18,Klehini,adult,2,25,2020-08-11,F,3,5,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Klehini_26,Chilkat_adults_327,NA,Chilkat_event_2_15,KBIGB20_19,TRUE,FALSE,TRUE,KBIGB20,19,Klehini,adult,2,26,2020-08-11,M,3,6,690,NA,690,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Klehini_27,Chilkat_adults_328,NA,Chilkat_event_2_16,KBIGB20_20,TRUE,FALSE,TRUE,KBIGB20,20,Klehini,adult,2,27,2020-08-11,M,3,7,680,NA,680,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Klehini_28,Chilkat_adults_329,NA,Chilkat_event_2_17,KBIGB20_21,TRUE,FALSE,TRUE,KBIGB20,21,Klehini,adult,2,28,2020-08-11,M,3,8,730,NA,730,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Klehini_29,Chilkat_adults_330,NA,Chilkat_event_2_18,KBIGB20_22,FALSE,FALSE,FALSE,KBIGB20,22,Klehini,adult,2,29,2020-08-11,M,3,9,675,NA,675,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Klehini_31,Chilkat_adults_331,NA,Chilkat_event_2_19,KBIGB20_23,FALSE,FALSE,TRUE,KBIGB20,23,Klehini,adult,2,31,2020-08-11,F,3,10,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,fish # 30 head only,YES,FALSE
Klehini_32,Chilkat_adults_332,NA,Chilkat_event_2_20,KBIGB20_24,TRUE,FALSE,TRUE,KBIGB20,24,Klehini,adult,2,32,2020-08-11,NA,4,1,680,NA,680,1,NA,NA,NA,NA,NA,NA,NA,Whatman card 4,YES,FALSE
Tahini_1,Chilkat_parr_1,NA,NA,KCHILGMR21p_1,TRUE,TRUE,TRUE,KCHILGMR21p,1,Tahini,parr,NA,1,2021-09-07,NA,NA,NA,65,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_2,Chilkat_parr_2,NA,NA,KCHILGMR21p_2,TRUE,TRUE,TRUE,KCHILGMR21p,2,Tahini,parr,NA,2,2021-09-07,NA,NA,NA,62,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_3,Chilkat_parr_3,NA,NA,KCHILGMR21p_3,TRUE,TRUE,TRUE,KCHILGMR21p,3,Tahini,parr,NA,3,2021-09-07,NA,NA,NA,63,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_4,Chilkat_parr_4,NA,NA,KCHILGMR21p_4,TRUE,TRUE,TRUE,KCHILGMR21p,4,Tahini,parr,NA,4,2021-09-07,NA,NA,NA,66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_5,Chilkat_parr_5,NA,NA,KCHILGMR21p_5,TRUE,TRUE,TRUE,KCHILGMR21p,5,Tahini,parr,NA,5,2021-09-07,NA,NA,NA,60,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_6,Chilkat_parr_6,NA,NA,KCHILGMR21p_6,TRUE,TRUE,TRUE,KCHILGMR21p,6,Tahini,parr,NA,6,2021-09-07,NA,NA,NA,55,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_7,Chilkat_parr_7,NA,NA,KCHILGMR21p_7,TRUE,TRUE,TRUE,KCHILGMR21p,7,Tahini,parr,NA,7,2021-09-07,NA,NA,NA,68,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_8,Chilkat_parr_8,NA,NA,KCHILGMR21p_8,TRUE,TRUE,TRUE,KCHILGMR21p,8,Tahini,parr,NA,8,2021-09-07,NA,NA,NA,72,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_9,Chilkat_parr_9,NA,NA,KCHILGMR21p_9,TRUE,TRUE,TRUE,KCHILGMR21p,9,Tahini,parr,NA,9,2021-09-07,NA,NA,NA,62,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_10,Chilkat_parr_10,NA,NA,KCHILGMR21p_10,TRUE,TRUE,TRUE,KCHILGMR21p,10,Tahini,parr,NA,10,2021-09-07,NA,NA,NA,65,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_11,Chilkat_parr_11,NA,NA,KCHILGMR21p_11,TRUE,TRUE,TRUE,KCHILGMR21p,11,Tahini,parr,NA,11,2021-09-07,NA,NA,NA,70,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_12,Chilkat_parr_12,NA,NA,KCHILGMR21p_12,TRUE,TRUE,TRUE,KCHILGMR21p,12,Tahini,parr,NA,12,2021-09-07,NA,NA,NA,62,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_13,Chilkat_parr_13,NA,NA,KCHILGMR21p_13,TRUE,TRUE,TRUE,KCHILGMR21p,13,Tahini,parr,NA,13,2021-09-07,NA,NA,NA,60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_14,Chilkat_parr_14,NA,NA,KCHILGMR21p_14,TRUE,TRUE,TRUE,KCHILGMR21p,14,Tahini,parr,NA,14,2021-09-07,NA,NA,NA,54,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_15,Chilkat_parr_15,NA,NA,KCHILGMR21p_15,TRUE,TRUE,TRUE,KCHILGMR21p,15,Tahini,parr,NA,15,2021-09-07,NA,NA,NA,77,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_16,Chilkat_parr_16,NA,NA,KCHILGMR21p_16,TRUE,TRUE,TRUE,KCHILGMR21p,16,Tahini,parr,NA,16,2021-09-07,NA,NA,NA,65,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_17,Chilkat_parr_17,NA,NA,KCHILGMR21p_17,TRUE,TRUE,TRUE,KCHILGMR21p,17,Tahini,parr,NA,17,2021-09-07,NA,NA,NA,61,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_18,Chilkat_parr_18,NA,NA,KCHILGMR21p_18,TRUE,TRUE,TRUE,KCHILGMR21p,18,Tahini,parr,NA,18,2021-09-07,NA,NA,NA,62,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_19,Chilkat_parr_19,NA,NA,KCHILGMR21p_19,TRUE,TRUE,TRUE,KCHILGMR21p,19,Tahini,parr,NA,19,2021-09-07,NA,NA,NA,63,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_20,Chilkat_parr_20,NA,NA,KCHILGMR21p_20,TRUE,TRUE,TRUE,KCHILGMR21p,20,Tahini,parr,NA,20,2021-09-07,NA,NA,NA,58,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_21,Chilkat_parr_21,NA,NA,KCHILGMR21p_21,TRUE,TRUE,TRUE,KCHILGMR21p,21,Tahini,parr,NA,21,2021-09-07,NA,NA,NA,70,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_22,Chilkat_parr_22,NA,NA,KCHILGMR21p_22,TRUE,TRUE,TRUE,KCHILGMR21p,22,Tahini,parr,NA,22,2021-09-07,NA,NA,NA,64,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_23,Chilkat_parr_23,NA,NA,KCHILGMR21p_23,TRUE,TRUE,TRUE,KCHILGMR21p,23,Tahini,parr,NA,23,2021-09-07,NA,NA,NA,69,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_24,Chilkat_parr_24,NA,NA,KCHILGMR21p_24,TRUE,TRUE,TRUE,KCHILGMR21p,24,Tahini,parr,NA,24,2021-09-07,NA,NA,NA,71,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_25,Chilkat_parr_25,NA,NA,KCHILGMR21p_25,TRUE,TRUE,TRUE,KCHILGMR21p,25,Tahini,parr,NA,25,2021-09-07,NA,NA,NA,70,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_26,Chilkat_parr_26,NA,NA,KCHILGMR21p_26,TRUE,TRUE,TRUE,KCHILGMR21p,26,Tahini,parr,NA,26,2021-09-07,NA,NA,NA,71,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_27,Chilkat_parr_27,NA,NA,KCHILGMR21p_27,TRUE,TRUE,TRUE,KCHILGMR21p,27,Tahini,parr,NA,27,2021-09-07,NA,NA,NA,62,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_28,Chilkat_parr_28,NA,NA,KCHILGMR21p_28,TRUE,TRUE,TRUE,KCHILGMR21p,28,Tahini,parr,NA,28,2021-09-07,NA,NA,NA,69,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_29,Chilkat_parr_29,NA,NA,KCHILGMR21p_29,TRUE,TRUE,TRUE,KCHILGMR21p,29,Tahini,parr,NA,29,2021-09-07,NA,NA,NA,62,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_30,Chilkat_parr_30,NA,NA,KCHILGMR21p_30,TRUE,TRUE,TRUE,KCHILGMR21p,30,Tahini,parr,NA,30,2021-09-07,NA,NA,NA,61,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_31,Chilkat_parr_31,NA,NA,KCHILGMR21p_31,TRUE,TRUE,TRUE,KCHILGMR21p,31,Tahini,parr,NA,31,2021-09-07,NA,NA,NA,66,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_32,Chilkat_parr_32,NA,NA,KCHILGMR21p_32,FALSE,FALSE,FALSE,KCHILGMR21p,32,Tahini,parr,NA,32,2021-09-07,NA,NA,NA,62,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_33,Chilkat_parr_33,NA,NA,KCHILGMR21p_33,TRUE,TRUE,TRUE,KCHILGMR21p,33,Tahini,parr,NA,33,2021-09-07,NA,NA,NA,58,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_34,Chilkat_parr_34,NA,NA,KCHILGMR21p_34,TRUE,TRUE,TRUE,KCHILGMR21p,34,Tahini,parr,NA,34,2021-09-07,NA,NA,NA,69,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_35,Chilkat_parr_35,NA,NA,KCHILGMR21p_35,FALSE,FALSE,FALSE,KCHILGMR21p,35,Tahini,parr,NA,35,2021-09-07,NA,NA,NA,63,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_36,Chilkat_parr_36,NA,NA,KCHILGMR21p_36,TRUE,TRUE,TRUE,KCHILGMR21p,36,Tahini,parr,NA,36,2021-09-07,NA,NA,NA,75,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_37,Chilkat_parr_37,NA,NA,KCHILGMR21p_37,TRUE,TRUE,TRUE,KCHILGMR21p,37,Tahini,parr,NA,37,2021-09-07,NA,NA,NA,68,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_38,Chilkat_parr_38,NA,NA,KCHILGMR21p_38,TRUE,TRUE,TRUE,KCHILGMR21p,38,Tahini,parr,NA,38,2021-09-07,NA,NA,NA,71,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_39,Chilkat_parr_39,NA,NA,KCHILGMR21p_39,TRUE,TRUE,TRUE,KCHILGMR21p,39,Tahini,parr,NA,39,2021-09-07,NA,NA,NA,82,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_40,Chilkat_parr_40,NA,NA,KCHILGMR21p_40,TRUE,TRUE,TRUE,KCHILGMR21p,40,Tahini,parr,NA,40,2021-09-07,NA,NA,NA,68,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_41,Chilkat_parr_41,NA,NA,KCHILGMR21p_41,TRUE,TRUE,TRUE,KCHILGMR21p,41,Tahini,parr,NA,41,2021-09-07,NA,NA,NA,65,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_42,Chilkat_parr_42,NA,NA,KCHILGMR21p_42,TRUE,TRUE,TRUE,KCHILGMR21p,42,Tahini,parr,NA,42,2021-09-07,NA,NA,NA,50,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_43,Chilkat_parr_43,NA,NA,KCHILGMR21p_43,TRUE,TRUE,TRUE,KCHILGMR21p,43,Tahini,parr,NA,43,2021-09-07,NA,NA,NA,63,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_44,Chilkat_parr_44,NA,NA,KCHILGMR21p_44,TRUE,TRUE,TRUE,KCHILGMR21p,44,Tahini,parr,NA,44,2021-09-07,NA,NA,NA,68,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_45,Chilkat_parr_45,NA,NA,KCHILGMR21p_45,TRUE,TRUE,TRUE,KCHILGMR21p,45,Tahini,parr,NA,45,2021-09-07,NA,NA,NA,70,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_46,Chilkat_parr_46,NA,NA,KCHILGMR21p_46,TRUE,TRUE,TRUE,KCHILGMR21p,46,Tahini,parr,NA,46,2021-09-07,NA,NA,NA,63,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_47,Chilkat_parr_47,NA,NA,KCHILGMR21p_47,TRUE,TRUE,TRUE,KCHILGMR21p,47,Tahini,parr,NA,47,2021-09-07,NA,NA,NA,60,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_48,Chilkat_parr_48,NA,NA,KCHILGMR21p_48,TRUE,TRUE,TRUE,KCHILGMR21p,48,Tahini,parr,NA,48,2021-09-07,NA,NA,NA,68,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_49,Chilkat_parr_49,NA,NA,KCHILGMR21p_49,TRUE,TRUE,TRUE,KCHILGMR21p,49,Tahini,parr,NA,49,2021-09-07,NA,NA,NA,63,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_50,Chilkat_parr_50,NA,NA,KCHILGMR21p_50,TRUE,TRUE,TRUE,KCHILGMR21p,50,Tahini,parr,NA,50,2021-09-07,NA,NA,NA,63,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_51,Chilkat_parr_51,NA,NA,KCHILGMR21p_51,TRUE,TRUE,TRUE,KCHILGMR21p,51,Tahini,parr,NA,51,2021-09-08,NA,NA,NA,60,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_52,Chilkat_parr_52,NA,NA,KCHILGMR21p_52,TRUE,TRUE,TRUE,KCHILGMR21p,52,Tahini,parr,NA,52,2021-09-08,NA,NA,NA,60,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_53,Chilkat_parr_53,NA,NA,KCHILGMR21p_53,TRUE,TRUE,TRUE,KCHILGMR21p,53,Tahini,parr,NA,53,2021-09-08,NA,NA,NA,75,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_54,Chilkat_parr_54,NA,NA,KCHILGMR21p_54,TRUE,TRUE,TRUE,KCHILGMR21p,54,Tahini,parr,NA,54,2021-09-08,NA,NA,NA,80,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_55,Chilkat_parr_55,NA,NA,KCHILGMR21p_55,TRUE,TRUE,TRUE,KCHILGMR21p,55,Tahini,parr,NA,55,2021-09-08,NA,NA,NA,75,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_56,Chilkat_parr_56,NA,NA,KCHILGMR21p_56,TRUE,TRUE,TRUE,KCHILGMR21p,56,Tahini,parr,NA,56,2021-09-08,NA,NA,NA,69,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_57,Chilkat_parr_57,NA,NA,KCHILGMR21p_57,TRUE,TRUE,TRUE,KCHILGMR21p,57,Tahini,parr,NA,57,2021-09-08,NA,NA,NA,62,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_58,Chilkat_parr_58,NA,NA,KCHILGMR21p_58,TRUE,TRUE,TRUE,KCHILGMR21p,58,Tahini,parr,NA,58,2021-09-08,NA,NA,NA,61,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_59,Chilkat_parr_59,NA,NA,KCHILGMR21p_59,TRUE,TRUE,TRUE,KCHILGMR21p,59,Tahini,parr,NA,59,2021-09-08,NA,NA,NA,62,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_60,Chilkat_parr_60,NA,NA,KCHILGMR21p_60,TRUE,TRUE,TRUE,KCHILGMR21p,60,Tahini,parr,NA,60,2021-09-08,NA,NA,NA,66,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_61,Chilkat_parr_61,NA,NA,KCHILGMR21p_61,TRUE,TRUE,TRUE,KCHILGMR21p,61,Tahini,parr,NA,61,2021-09-08,NA,NA,NA,61,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_62,Chilkat_parr_62,NA,NA,KCHILGMR21p_62,TRUE,TRUE,TRUE,KCHILGMR21p,62,Tahini,parr,NA,62,2021-09-08,NA,NA,NA,59,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_63,Chilkat_parr_63,NA,NA,KCHILGMR21p_63,TRUE,TRUE,TRUE,KCHILGMR21p,63,Tahini,parr,NA,63,2021-09-08,NA,NA,NA,74,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_64,Chilkat_parr_64,NA,NA,KCHILGMR21p_64,TRUE,TRUE,TRUE,KCHILGMR21p,64,Tahini,parr,NA,64,2021-09-08,NA,NA,NA,70,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_65,Chilkat_parr_65,NA,NA,KCHILGMR21p_65,TRUE,TRUE,TRUE,KCHILGMR21p,65,Tahini,parr,NA,65,2021-09-08,NA,NA,NA,61,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_66,Chilkat_parr_66,NA,NA,KCHILGMR21p_66,TRUE,TRUE,TRUE,KCHILGMR21p,66,Tahini,parr,NA,66,2021-09-08,NA,NA,NA,65,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_67,Chilkat_parr_67,NA,NA,KCHILGMR21p_67,TRUE,TRUE,TRUE,KCHILGMR21p,67,Tahini,parr,NA,67,2021-09-08,NA,NA,NA,71,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_68,Chilkat_parr_68,NA,NA,KCHILGMR21p_68,TRUE,TRUE,TRUE,KCHILGMR21p,68,Tahini,parr,NA,68,2021-09-08,NA,NA,NA,60,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_69,Chilkat_parr_69,NA,NA,KCHILGMR21p_69,TRUE,TRUE,TRUE,KCHILGMR21p,69,Tahini,parr,NA,69,2021-09-08,NA,NA,NA,53,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_70,Chilkat_parr_70,NA,NA,KCHILGMR21p_70,FALSE,FALSE,FALSE,KCHILGMR21p,70,Tahini,parr,NA,70,2021-09-08,NA,NA,NA,82,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_71,Chilkat_parr_71,NA,NA,KCHILGMR21p_71,TRUE,TRUE,TRUE,KCHILGMR21p,71,Tahini,parr,NA,71,2021-09-08,NA,NA,NA,71,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_72,Chilkat_parr_72,NA,NA,KCHILGMR21p_72,TRUE,TRUE,TRUE,KCHILGMR21p,72,Tahini,parr,NA,72,2021-09-08,NA,NA,NA,72,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_73,Chilkat_parr_73,NA,NA,KCHILGMR21p_73,TRUE,TRUE,TRUE,KCHILGMR21p,73,Tahini,parr,NA,73,2021-09-08,NA,NA,NA,58,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_74,Chilkat_parr_74,NA,NA,KCHILGMR21p_74,TRUE,TRUE,TRUE,KCHILGMR21p,74,Tahini,parr,NA,74,2021-09-08,NA,NA,NA,63,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_75,Chilkat_parr_75,NA,NA,KCHILGMR21p_75,TRUE,TRUE,TRUE,KCHILGMR21p,75,Tahini,parr,NA,75,2021-09-08,NA,NA,NA,67,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_76,Chilkat_parr_76,NA,NA,KCHILGMR21p_76,TRUE,TRUE,TRUE,KCHILGMR21p,76,Tahini,parr,NA,76,2021-09-08,NA,NA,NA,62,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_77,Chilkat_parr_77,NA,NA,KCHILGMR21p_77,TRUE,TRUE,TRUE,KCHILGMR21p,77,Tahini,parr,NA,77,2021-09-08,NA,NA,NA,62,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_78,Chilkat_parr_78,NA,NA,KCHILGMR21p_78,TRUE,TRUE,TRUE,KCHILGMR21p,78,Tahini,parr,NA,78,2021-09-08,NA,NA,NA,54,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_79,Chilkat_parr_79,NA,NA,KCHILGMR21p_79,TRUE,TRUE,TRUE,KCHILGMR21p,79,Tahini,parr,NA,79,2021-09-08,NA,NA,NA,60,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_80,Chilkat_parr_80,NA,NA,KCHILGMR21p_80,TRUE,TRUE,TRUE,KCHILGMR21p,80,Tahini,parr,NA,80,2021-09-08,NA,NA,NA,70,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_81,Chilkat_parr_81,NA,NA,KCHILGMR21p_81,TRUE,TRUE,TRUE,KCHILGMR21p,81,Tahini,parr,NA,81,2021-09-08,NA,NA,NA,60,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_82,Chilkat_parr_82,NA,NA,KCHILGMR21p_82,TRUE,TRUE,TRUE,KCHILGMR21p,82,Tahini,parr,NA,82,2021-09-08,NA,NA,NA,64,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_83,Chilkat_parr_83,NA,NA,KCHILGMR21p_83,TRUE,TRUE,TRUE,KCHILGMR21p,83,Tahini,parr,NA,83,2021-09-08,NA,NA,NA,84,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_84,Chilkat_parr_84,NA,NA,KCHILGMR21p_84,TRUE,TRUE,TRUE,KCHILGMR21p,84,Tahini,parr,NA,84,2021-09-08,NA,NA,NA,65,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_85,Chilkat_parr_85,NA,NA,KCHILGMR21p_85,TRUE,TRUE,TRUE,KCHILGMR21p,85,Tahini,parr,NA,85,2021-09-08,NA,NA,NA,68,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_86,Chilkat_parr_86,NA,NA,KCHILGMR21p_86,TRUE,TRUE,TRUE,KCHILGMR21p,86,Tahini,parr,NA,86,2021-09-08,NA,NA,NA,60,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_87,Chilkat_parr_87,NA,NA,KCHILGMR21p_87,TRUE,TRUE,TRUE,KCHILGMR21p,87,Tahini,parr,NA,87,2021-09-08,NA,NA,NA,70,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_88,Chilkat_parr_88,NA,NA,KCHILGMR21p_88,TRUE,TRUE,TRUE,KCHILGMR21p,88,Tahini,parr,NA,88,2021-09-08,NA,NA,NA,62,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_89,Chilkat_parr_89,NA,NA,KCHILGMR21p_89,TRUE,TRUE,TRUE,KCHILGMR21p,89,Tahini,parr,NA,89,2021-09-08,NA,NA,NA,66,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_90,Chilkat_parr_90,NA,NA,KCHILGMR21p_90,FALSE,FALSE,FALSE,KCHILGMR21p,90,Tahini,parr,NA,90,2021-09-08,NA,NA,NA,65,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_91,Chilkat_parr_91,NA,NA,KCHILGMR21p_91,TRUE,TRUE,TRUE,KCHILGMR21p,91,Tahini,parr,NA,91,2021-09-08,NA,NA,NA,65,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_92,Chilkat_parr_92,NA,NA,KCHILGMR21p_92,TRUE,TRUE,TRUE,KCHILGMR21p,92,Tahini,parr,NA,92,2021-09-08,NA,NA,NA,55,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_93,Chilkat_parr_93,NA,NA,KCHILGMR21p_93,TRUE,TRUE,TRUE,KCHILGMR21p,93,Tahini,parr,NA,93,2021-09-08,NA,NA,NA,60,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_94,Chilkat_parr_94,NA,NA,KCHILGMR21p_94,TRUE,TRUE,TRUE,KCHILGMR21p,94,Tahini,parr,NA,94,2021-09-08,NA,NA,NA,66,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_95,Chilkat_parr_95,NA,NA,KCHILGMR21p_95,TRUE,TRUE,TRUE,KCHILGMR21p,95,Tahini,parr,NA,95,2021-09-08,NA,NA,NA,66,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahini_96,Chilkat_parr_96,NA,NA,KCHILGMR21p_96,TRUE,TRUE,TRUE,KCHILGMR21p,96,Tahini,parr,NA,96,2021-09-08,NA,NA,NA,60,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
